time,mag,place
2020-05-15T16:32:07.586Z,2.5,"57km WNW of Tonopah, Nevada"
2020-05-15T16:26:12.069Z,2.8,"54km WNW of Tonopah, Nevada"
2020-05-15T16:22:22.046Z,2.6,"65km SE of Hawthorne, Nevada"
2020-05-15T16:16:44.806Z,2.7,"29 km SSE of Mina, Nevada"
2020-05-15T16:09:20.600Z,2.7,"61km WNW of Tonopah, Nevada"
2020-05-15T16:07:52.260Z,3,"57km WNW of Tonopah, Nevada"
2020-05-15T16:07:51.265Z,2.9,"41 km SSE of Mina, Nevada"
2020-05-15T16:01:38.734Z,2.6,"66km WNW of Tonopah, Nevada"
2020-05-15T15:59:17.005Z,2.8,"47km WNW of Tonopah, Nevada"
2020-05-15T15:57:26.264Z,2.5,"66km SE of Hawthorne, Nevada"
2020-05-15T15:56:36.104Z,2.7,"56km W of Tonopah, Nevada"
2020-05-15T15:52:28.065Z,2.5,"58km WNW of Tonopah, Nevada"
2020-05-15T15:49:14.270Z,3,"38 km ESE of Mina, Nevada"
2020-05-15T15:38:34.735Z,3,"66km W of Tonopah, Nevada"
2020-05-15T15:37:39.320Z,2.6,"32 km SE of Mina, Nevada"
2020-05-15T15:35:13.670Z,2.9,"51km WNW of Tonopah, Nevada"
2020-05-15T15:33:01.093Z,2.7,"49km WNW of Tonopah, Nevada"
2020-05-15T15:23:24.676Z,4.8,"50km WNW of Tonopah, Nevada"
2020-05-15T15:21:25.640Z,3.1,"65km W of Tonopah, Nevada"
2020-05-15T15:19:44.660Z,2.7,"55km WNW of Tonopah, Nevada"
2020-05-15T15:16:05.341Z,3.1,"64km W of Tonopah, Nevada"
2020-05-15T15:07:25.705Z,3.9,"60km WNW of Tonopah, Nevada"
2020-05-15T15:05:26.957Z,2.8,"67km W of Tonopah, Nevada"
2020-05-15T14:58:50.525Z,3.3,"61km W of Tonopah, Nevada"
2020-05-15T14:56:56.332Z,2.7,"21 km SE of Mina, Nevada"
2020-05-15T14:47:54.176Z,2.7,"60km W of Tonopah, Nevada"
2020-05-15T14:36:13.829Z,2.9,"53km WNW of Tonopah, Nevada"
2020-05-15T14:30:53.804Z,3.1,"43km WNW of Tonopah, Nevada"
2020-05-15T14:25:46.467Z,2.6,"48km WNW of Tonopah, Nevada"
2020-05-15T14:22:16.971Z,3,"65km W of Tonopah, Nevada"
2020-05-15T14:10:49.253Z,2.6,"66km W of Tonopah, Nevada"
2020-05-15T14:09:28.229Z,3,"65km W of Tonopah, Nevada"
2020-05-15T14:04:08.254Z,3.2,"50km WNW of Tonopah, Nevada"
2020-05-15T14:00:28.650Z,3.4,"25 km SSE of Mina, Nevada"
2020-05-15T14:00:28.358Z,3.4,"67km SE of Hawthorne, Nevada"
2020-05-15T13:58:03.972Z,2.7,"61km WNW of Tonopah, Nevada"
2020-05-15T13:55:24.549Z,2.7,"62km W of Tonopah, Nevada"
2020-05-15T13:51:37.151Z,4.2,"65km WNW of Tonopah, Nevada"
2020-05-15T13:46:59.702Z,2.8,"35 km ESE of Mina, Nevada"
2020-05-15T13:46:59.627Z,2.9,"48km WNW of Tonopah, Nevada"
2020-05-15T13:45:45.973Z,3.4,"46km WNW of Tonopah, Nevada"
2020-05-15T13:43:22.970Z,2.6,"63km W of Tonopah, Nevada"
2020-05-15T13:40:16.499Z,2.8,"59km WNW of Tonopah, Nevada"
2020-05-15T13:39:04.457Z,3.9,"63km W of Tonopah, Nevada"
2020-05-15T13:35:24.791Z,3.8,"52km WNW of Tonopah, Nevada"
2020-05-15T13:32:57.741Z,2.7,"50km WNW of Tonopah, Nevada"
2020-05-15T13:32:03.198Z,3.2,"58km WNW of Tonopah, Nevada"
2020-05-15T13:28:17.315Z,3.3,"61km WNW of Tonopah, Nevada"
2020-05-15T13:27:45.175Z,2.5,"50km WNW of Tonopah, Nevada"
2020-05-15T13:24:42.318Z,3.3,"54km WNW of Tonopah, Nevada"
2020-05-15T13:21:42.609Z,2.8,"61km W of Tonopah, Nevada"
2020-05-15T13:18:57.715Z,3,"62km W of Tonopah, Nevada"
2020-05-15T13:17:11.105Z,2.6,"58km WNW of Tonopah, Nevada"
2020-05-15T13:13:58.264Z,2.6,"68km SE of Hawthorne, Nevada"
2020-05-15T13:11:59.315Z,2.5,"62km W of Tonopah, Nevada"
2020-05-15T13:08:57.543Z,2.7,"55km WNW of Tonopah, Nevada"
2020-05-15T13:02:12.301Z,4.3,"52km WNW of Tonopah, Nevada"
2020-05-15T13:00:53.989Z,2.9,"58km W of Tonopah, Nevada"
2020-05-15T12:58:25.668Z,3,"49km WNW of Tonopah, Nevada"
2020-05-15T12:54:19.770Z,3.3,"64km SE of Hawthorne, Nevada"
2020-05-15T12:50:21.033Z,3.1,"49km WNW of Tonopah, Nevada"
2020-05-15T12:47:34.114Z,3.3,"51km WNW of Tonopah, Nevada"
2020-05-15T12:45:06.622Z,3,"57km WNW of Tonopah, Nevada"
2020-05-15T12:42:03.848Z,2.9,"62km SE of Hawthorne, Nevada"
2020-05-15T12:39:18.150Z,2.8,"61km W of Tonopah, Nevada"
2020-05-15T12:39:06.890Z,2.8,"59km WNW of Tonopah, Nevada"
2020-05-15T12:38:12.461Z,2.7,"42km W of Tonopah, Nevada"
2020-05-15T12:37:00.994Z,2.5,"50km WNW of Tonopah, Nevada"
2020-05-15T12:36:27.484Z,3,"29 km SE of Mina, Nevada"
2020-05-15T12:31:37.133Z,3.1,"55km WNW of Tonopah, Nevada"
2020-05-15T12:21:09.775Z,2.6,"65km SE of Hawthorne, Nevada"
2020-05-15T12:13:57.266Z,2.8,"64km W of Tonopah, Nevada"
2020-05-15T12:12:42.327Z,3.2,"63km WNW of Tonopah, Nevada"
2020-05-15T12:10:24.755Z,3.5,"54km WNW of Tonopah, Nevada"
2020-05-15T12:10:06.074Z,2.5,"61km WNW of Tonopah, Nevada"
2020-05-15T12:08:36.726Z,2.9,"64km SE of Hawthorne, Nevada"
2020-05-15T12:07:03.571Z,2.6,"53km WNW of Tonopah, Nevada"
2020-05-15T12:06:02.104Z,2.7,"67km W of Tonopah, Nevada"
2020-05-15T12:03:51.164Z,2.9,"60km WNW of Tonopah, Nevada"
2020-05-15T12:03:32.278Z,2.8,"58km WNW of Tonopah, Nevada"
2020-05-15T12:00:41.572Z,4.5,"48km WNW of Tonopah, Nevada"
2020-05-15T11:58:29.389Z,3.5,"31 km SE of Mina, Nevada"
2020-05-15T11:57:00.918Z,3.4,"58km W of Tonopah, Nevada"
2020-05-15T11:52:07.184Z,4.8,"59km WNW of Tonopah, Nevada"
2020-05-15T11:47:39.733Z,2.5,"52km WNW of Tonopah, Nevada"
2020-05-15T11:45:28.836Z,3.4,"66km W of Tonopah, Nevada"
2020-05-15T11:41:30.299Z,3,"51km WNW of Tonopah, Nevada"
2020-05-15T11:40:16.460Z,3.4,"68km SE of Hawthorne, Nevada"
2020-05-15T11:34:56.293Z,2.8,"49km WNW of Tonopah, Nevada"
2020-05-15T11:33:12.573Z,3,"67km SE of Hawthorne, Nevada"
2020-05-15T11:32:41.506Z,3,"66km W of Tonopah, Nevada"
2020-05-15T11:30:16.409Z,4,"65km W of Tonopah, Nevada"
2020-05-15T11:26:01.747Z,5.1,"55km WNW of Tonopah, Nevada"
2020-05-15T11:25:42.463Z,3.6,"26 km SSE of Mina, Nevada"
2020-05-15T11:21:47.241Z,2.9,"53km WNW of Tonopah, Nevada"
2020-05-15T11:19:38.407Z,3.4,"62km SE of Hawthorne, Nevada"
2020-05-15T11:18:12.392Z,4.9,"64km W of Tonopah, Nevada"
2020-05-15T11:17:22.252Z,3.8,"62km W of Tonopah, Nevada"
2020-05-15T11:12:37.268Z,4,"58km WNW of Tonopah, Nevada"
2020-05-15T11:11:32.736Z,3.5,"49km WNW of Tonopah, Nevada"
2020-05-15T11:09:09.140Z,4.1,"67km W of Tonopah, Nevada"
2020-05-15T11:03:27.176Z,6.5,"Monte Cristo Range, NV Earthquake"
2020-05-15T10:58:31.589Z,2.58,"23km SSE of Helena, Oklahoma"
2020-05-15T08:21:00.700Z,2.58,"16km SSE of Lone Pine, CA"
2020-05-15T08:15:22.150Z,2.97,"9km NW of Friday Harbor, Washington"
2020-05-15T03:48:49.125Z,2.5,"22 km NW of Stanley, Idaho"
2020-05-14T23:37:40.040Z,3.26,"19km S of Trona, CA"
2020-05-14T17:45:31.507Z,3.1,"6 km NNE of Kinney, Minnesota"
2020-05-14T14:58:30.870Z,2.52,"21km NNW of Santa Cruz Is. (E end), CA"
2020-05-14T12:01:03.511Z,2.5,"25 km NW of Stanley, Idaho"
2020-05-14T09:29:53.410Z,2.93,"68km SW of Alberto Oviedo Mota, B.C., MX"
2020-05-14T04:25:35.270Z,2.82,"23km ENE of Mooreland, Oklahoma"
2020-05-14T01:35:51.649Z,2.78,"2km NW of Cushing, Oklahoma"
2020-05-14T01:28:47.752Z,2.8,"12 km N of Stanley, Idaho"
2020-05-14T00:21:52.105Z,4.4,"31 km NW of Stanley, Idaho"
2020-05-13T22:36:48.268Z,3.6,"26 km NW of Stanley, Idaho"
2020-05-13T21:00:19.730Z,2.51,"29km SE of Bodie, CA"
2020-05-13T20:39:45.714Z,3,"43 km W of Mentone, Texas"
2020-05-13T19:18:41.896Z,2.5,"42 km NNW of Stanley, Idaho"
2020-05-13T19:10:28.379Z,3.2,"24 km SE of Wright, Wyoming"
2020-05-13T18:36:26.553Z,3,"28 km NW of Stanley, Idaho"
2020-05-13T18:30:02.009Z,2.7,"35 km NW of Stanley, Idaho"
2020-05-13T17:31:45.309Z,3.1,"18 km SSE of Antelope Valley-Crestview, Wyoming"
2020-05-13T17:09:54.914Z,3.2,"13 km NNW of Kinney, Minnesota"
2020-05-13T11:52:03.798Z,3.5,"58 km S of Whites City, New Mexico"
2020-05-13T10:57:25.610Z,2.53,"16km W of Truckee, CA"
2020-05-13T09:04:20.694Z,3.3,"16 km NNE of Stanley, Idaho"
2020-05-13T09:03:47.210Z,2.93,"17km SSE of Lone Pine, CA"
2020-05-13T08:17:42.106Z,3.2,"25 km NW of Stanley, Idaho"
2020-05-13T05:29:42.500Z,2.52,"15km SW of Searles Valley, CA"
2020-05-13T01:31:08.080Z,3.15,"15km ESE of Anza, CA"
2020-05-13T00:34:09.428Z,2.8,"27 km NW of Stanley, Idaho"
2020-05-12T18:15:13.700Z,3.45,"10km NNW of Deep Springs, CA"
2020-05-12T17:52:11.834Z,2.5,"12 km W of Stanley, Idaho"
2020-05-12T17:38:02.818Z,2.8,"55 km S of Whites City, New Mexico"
2020-05-12T17:15:44.790Z,3.32,"15km N of Ocotillo, CA"
2020-05-12T11:49:35.220Z,2.63,"0km NNW of Erlands Point-Kitsap Lake, Washington"
2020-05-12T06:03:34.189Z,2.8,"8 km W of Stanley, Idaho"
2020-05-12T06:00:50.955Z,2.6,"27 km WNW of Stanley, Idaho"
2020-05-12T02:46:47.250Z,3.3,"18km SE of Ocotillo Wells, CA"
2020-05-12T02:14:46.505Z,2.6,"14 km NNE of Stanley, Idaho"
2020-05-12T02:00:56.532Z,3.1,"10 km N of Stanley, Idaho"
2020-05-12T01:39:31.586Z,2.8,"35km WNW of Alamo, Nevada"
2020-05-11T22:59:16.700Z,2.58,"15km WSW of Searles Valley, CA"
2020-05-11T21:28:29.811Z,3.2,"57 km S of Whites City, New Mexico"
2020-05-11T20:43:36.810Z,3.1,"36km SE of Bodie, CA"
2020-05-11T20:26:07.410Z,3.49,"35km SE of Bodie, CA"
2020-05-11T19:59:04.043Z,3.4,"25 km ENE of Wright, Wyoming"
2020-05-11T16:40:54.560Z,3.1,"17km ESE of Anza, CA"
2020-05-11T14:49:12.410Z,2.76,"10km SE of El Dorado, Arkansas"
2020-05-11T12:31:27.180Z,2.75,"22km NE of Willow Creek, CA"
2020-05-11T12:30:15.750Z,2.67,"17km SE of Ocotillo Wells, CA"
2020-05-11T10:02:16.290Z,2.79,"8km E of Mammoth Lakes, CA"
2020-05-11T07:44:38.530Z,2.78,"9km N of Round Valley, CA"
2020-05-11T05:29:29.325Z,2.7,"30km NNE of Gerlach-Empire, Nevada"
2020-05-11T00:44:43.540Z,2.92,"17km SE of Ocotillo Wells, CA"
2020-05-10T22:07:40.370Z,4.54,"17km SE of Ocotillo Wells, CA"
2020-05-10T21:10:43.840Z,2.65,"3km SW of Oak Harbor, Washington"
2020-05-10T20:48:26.760Z,2.58,"18km S of Joshua Tree, CA"
2020-05-10T15:52:24.862Z,2.9,"9 km ESE of Soda Springs, Idaho"
2020-05-10T11:16:21.313Z,3.1,"15 km NW of Marathon, Texas"
2020-05-10T09:36:43.949Z,2.5,"6 km NNW of Stanley, Idaho"
2020-05-10T08:34:15.220Z,2.78,"8km SSE of Sewanee, Tennessee"
2020-05-10T08:33:14.740Z,3.13,"7km SSE of Sewanee, Tennessee"
2020-05-10T05:02:02.669Z,3.1,"35 km NW of Stanley, Idaho"
2020-05-10T05:01:16.454Z,3,"32 km NW of Stanley, Idaho"
2020-05-10T02:50:56.936Z,2.8,"8 km NNE of Stanley, Idaho"
2020-05-10T01:54:18.381Z,3.1,"24 km NW of Stanley, Idaho"
2020-05-09T20:57:36.474Z,2.9,southern Idaho
2020-05-09T20:03:12.440Z,3.2,"15 km ESE of Wright, Wyoming"
2020-05-09T19:04:19.037Z,3.6,"46 km NW of Ferme-Neuve, Canada"
2020-05-09T17:37:35.189Z,3.2,"26 km NW of Stanley, Idaho"
2020-05-09T14:18:29.882Z,2.8,"16 km WNW of Stanley, Idaho"
2020-05-09T13:54:48.403Z,2.9,"37 km NW of Stanley, Idaho"
2020-05-09T12:40:05.230Z,2.5,"16 km NNE of Stanley, Idaho"
2020-05-09T09:59:14.440Z,2.93,"22km N of Trona, CA"
2020-05-09T09:42:46.592Z,3,"32 km NW of Stanley, Idaho"
2020-05-09T07:41:54.051Z,3.1,"11 km NE of Stanley, Idaho"
2020-05-09T07:19:22.103Z,2.9,"13 km NNE of Stanley, Idaho"
2020-05-09T04:18:28.158Z,2.7,"18 km NNE of Stanley, Idaho"
2020-05-08T23:40:48.690Z,2.6,"20km NNW of Tehachapi, CA"
2020-05-08T22:57:24.386Z,2.8,"59 km S of Whites City, New Mexico"
2020-05-08T22:13:40.283Z,2.6,"26 km NW of Stanley, Idaho"
2020-05-08T20:35:33.270Z,2.62,"23km SSW of Trona, CA"
2020-05-08T17:47:23.874Z,2.6,"17 km WSW of Stanley, Idaho"
2020-05-08T16:43:34.310Z,2.88,"29km SE of Bodie, CA"
2020-05-08T14:55:08.468Z,3.7,"34 km NW of Benton, California"
2020-05-08T13:51:34.152Z,2.5,"23 km NW of Stanley, Idaho"
2020-05-08T13:24:48.114Z,2.8,"12 km W of Stanley, Idaho"
2020-05-08T13:04:00.228Z,3.7,"12 km WSW of Stanley, Idaho"
2020-05-08T05:53:56.740Z,2.6,"25 km NW of Stanley, Idaho"
2020-05-08T04:14:28.115Z,2.9,"8 km N of Stanley, Idaho"
2020-05-08T02:38:10.170Z,2.63,"64km SW of Alberto Oviedo Mota, B.C., MX"
2020-05-08T01:58:40.079Z,3,"19km WSW of Hennessey, Oklahoma"
2020-05-07T23:49:11.820Z,2.81,"16km NW of Parkfield, CA"
2020-05-07T18:56:47.986Z,3.3,"19 km SE of Wright, Wyoming"
2020-05-07T17:02:09.691Z,3.2,"15 km ENE of Wright, Wyoming"
2020-05-07T16:38:47.335Z,2.9,"29 km NNE of Sheridan, Wyoming"
2020-05-07T16:06:56.343Z,2.7,"11 km NW of Stanley, Idaho"
2020-05-07T10:59:38.219Z,3.1,"54 km S of Whites City, New Mexico"
2020-05-07T10:31:24.056Z,2.5,"21 km WNW of Stanley, Idaho"
2020-05-07T07:35:04.620Z,2.64,"16km SSE of Lone Pine, CA"
2020-05-07T05:03:08.320Z,2.77,"33km ENE of Coso Junction, CA"
2020-05-06T20:11:23.830Z,2.59,"21km NE of Willow Creek, CA"
2020-05-06T17:37:26.216Z,2.8,"43 km NW of Stanley, Idaho"
2020-05-06T15:03:41.193Z,3.1,"9 km SE of Bedford, Canada"
2020-05-06T12:26:54.390Z,2.6,"16 km NW of Stanley, Idaho"
2020-05-06T09:50:12.131Z,2.6,"56 km NW of Toyah, Texas"
2020-05-06T08:29:03.920Z,2.51,"11km WSW of Niland, CA"
2020-05-06T08:27:05.150Z,3.87,"11km SW of Niland, CA"
2020-05-06T07:55:08.795Z,2.5,"2 km NW of Smiths Ferry, Idaho"
2020-05-06T05:54:12.930Z,2.82,"19km NW of Parkfield, CA"
2020-05-06T05:41:41.760Z,2.5,"26 km NW of Stanley, Idaho"
2020-05-06T02:57:05.140Z,2.75,"12km NE of Barstow, CA"
2020-05-05T20:05:02.029Z,3.4,Wyoming
2020-05-05T15:12:25.900Z,2.98,"16km SSE of Lone Pine, CA"
2020-05-05T13:32:26.910Z,2.55,"30km SE of Bodie, CA"
2020-05-05T12:39:09.782Z,2.5,"27 km NW of Stanley, Idaho"
2020-05-05T12:21:49.692Z,2.8,"26 km NW of Stanley, Idaho"
2020-05-05T07:22:17.450Z,2.6,"18 km WNW of Stanley, Idaho"
2020-05-05T07:16:55.572Z,2.5,"16 km SW of Stanley, Idaho"
2020-05-04T19:34:22.679Z,3.24,"19km WSW of Hennessey, Oklahoma"
2020-05-04T18:20:35.365Z,3,"23 km SSE of Antelope Valley-Crestview, Wyoming"
2020-05-04T16:46:47.220Z,2.9,"8km ESE of Prunedale, CA"
2020-05-04T16:40:40.541Z,2.5,"39 km NNW of Stanley, Idaho"
2020-05-04T14:43:16.430Z,2.62,"7km NE of Coso Junction, CA"
2020-05-04T13:35:36.370Z,2.56,"7km NE of Coso Junction, CA"
2020-05-04T12:59:54.520Z,2.6,"27 km NW of Stanley, Idaho"
2020-05-04T08:41:03.277Z,2.6,"22 km WNW of Stanley, Idaho"
2020-05-04T03:12:24.510Z,3,"14 km W of Stanley, Idaho"
2020-05-03T21:45:40.180Z,2.88,"1km W of Chatsworth, CA"
2020-05-03T19:17:33.270Z,2.52,"8km SW of Calimesa, CA"
2020-05-03T15:36:06.758Z,2.9,"11 km WSW of Stanley, Idaho"
2020-05-03T13:43:52.490Z,3.08,"28km SW of Malad City, Idaho"
2020-05-03T13:12:55.150Z,3.16,"22km W of Petrolia, CA"
2020-05-03T11:48:21.191Z,3.1,southern Idaho
2020-05-03T10:19:24.720Z,3.12,"1km NW of Chatsworth, CA"
2020-05-03T10:06:35.870Z,2.64,"13km WSW of Durham, CA"
2020-05-02T23:44:37.050Z,3.58,"8km SW of Holtville, CA"
2020-05-02T20:28:00.544Z,3.4,"31 km NE of Ranchester, Wyoming"
2020-05-02T17:27:02.498Z,2.8,"27 km NW of Stanley, Idaho"
2020-05-02T10:28:01.370Z,2.66,"19km WSW of Hennessey, Oklahoma"
2020-05-02T09:17:43.095Z,3,southern Idaho
2020-05-02T09:08:18.152Z,3.7,"8 km WNW of Stanley, Idaho"
2020-05-02T06:58:03.509Z,2.5,"36 km NW of Stanley, Idaho"
2020-05-02T06:34:25.886Z,2.6,"20 km WNW of Stanley, Idaho"
2020-05-02T06:24:35.977Z,2.5,"15 km NW of Stanley, Idaho"
2020-05-02T05:56:00.912Z,2.7,southern Idaho
2020-05-02T05:20:46.170Z,2.79,"25km W of Sunnyside-Tahoe City, CA"
2020-05-02T05:20:45.540Z,2.5,"24km W of Sunnyside-Tahoe City, California"
2020-05-02T05:16:07.423Z,2.9,"13 km NW of Stanley, Idaho"
2020-05-02T03:01:44.710Z,2.83,"11km SW of Niland, CA"
2020-05-02T01:53:30.387Z,2.6,"8 km WNW of Stanley, Idaho"
2020-05-02T01:36:16.699Z,2.58,"14km NNW of Lindsay, Oklahoma"
2020-05-02T00:50:10.330Z,3.26,"12km ENE of Chickasha, Oklahoma"
2020-05-01T20:29:11.425Z,2.8,"44 km NNW of Stanley, Idaho"
2020-05-01T18:42:39.751Z,2.5,"44 km NW of Stanley, Idaho"
2020-05-01T18:00:30.870Z,2.8,"25 km SW of Birney, Montana"
2020-05-01T17:02:09.214Z,2.7,"37km SE of Warm Springs, Nevada"
2020-05-01T16:21:51.487Z,2.5,"42 km NW of Stanley, Idaho"
2020-05-01T12:25:10.120Z,2.8,southern Idaho
2020-05-01T06:33:18.765Z,2.5,"56 km NW of Toyah, Texas"
2020-05-01T05:49:14.775Z,2.6,"74km W of Mentone, Texas"
2020-05-01T05:46:43.868Z,2.7,"58 km S of Whites City, New Mexico"
2020-05-01T05:33:43.269Z,2.6,southern Idaho
2020-05-01T04:47:59.005Z,3.1,"27 km NW of Stanley, Idaho"
2020-05-01T04:09:01.694Z,2.6,southern Idaho
2020-05-01T00:06:23.770Z,2.87,"7km WNW of Entiat, Washington"
2020-04-30T19:38:32.620Z,3.08,"18km SW of Ashland, Oregon"
2020-04-30T16:23:35.727Z,2.5,"26 km NW of Stanley, Idaho"
2020-04-30T15:07:19.253Z,2.8,"15 km NW of Stanley, Idaho"
2020-04-30T09:57:19.930Z,2.81,"30km SE of Bodie, CA"
2020-04-30T06:27:57.730Z,2.6,"73km SSW of Loving, New Mexico"
2020-04-30T05:24:04.601Z,3.3,"56 km S of Whites City, New Mexico"
2020-04-30T03:41:22.560Z,2.6,"73km NNE of Dixon Lane-Meadow Creek, California"
2020-04-30T00:46:56.546Z,2.6,"21 km NW of Stanley, Idaho"
2020-04-29T21:17:36.030Z,2.5,"8 km NW of Stanley, Idaho"
2020-04-29T20:13:39.227Z,3,"14 km ESE of Wright, Wyoming"
2020-04-29T18:43:12.127Z,2.5,"3 km WNW of St-Jean-Port-Joli, Canada"
2020-04-29T16:35:53.620Z,2.87,"28km NW of Garland, Utah"
2020-04-29T13:11:02.400Z,2.77,"19km W of Searles Valley, CA"
2020-04-29T12:10:38.360Z,3.73,"5km SSE of Bishop, CA"
2020-04-29T09:58:45.630Z,2.67,"24km SE of Manti, Utah"
2020-04-29T09:50:13.440Z,2.83,"4km N of Hamilton City, CA"
2020-04-29T09:13:49.750Z,2.5,"4km ENE of Rutledge, Tennessee"
2020-04-29T00:59:41.310Z,3,"12 km WNW of Stanley, Idaho"
2020-04-29T00:58:02.114Z,2.9,southern Idaho
2020-04-29T00:16:03.706Z,3.2,"12 km NW of Stanley, Idaho"
2020-04-28T21:15:12.400Z,2.56,"21km N of Ridgecrest, CA"
2020-04-28T18:57:19.851Z,3.2,"12 km SE of Wright, Wyoming"
2020-04-28T18:40:21.240Z,2.54,"23km ESE of Little Lake, CA"
2020-04-28T17:49:35.180Z,2.85,"29km SE of Bodie, CA"
2020-04-28T17:18:42.418Z,2.7,southern Idaho
2020-04-28T16:46:17.835Z,2.6,"12 km NNW of Stanley, Idaho"
2020-04-28T16:10:07.776Z,3,"42 km NW of Stanley, Idaho"
2020-04-28T14:14:22.599Z,2.7,"9 km NNW of Stanley, Idaho"
2020-04-28T14:10:10.290Z,2.6,"8 km NNW of Stanley, Idaho"
2020-04-28T11:35:31.279Z,2.7,"24 km WNW of Stanley, Idaho"
2020-04-28T11:12:42.232Z,2.5,"26 km NW of Stanley, Idaho"
2020-04-28T09:20:03.810Z,2.6,"13 km W of Stanley, Idaho"
2020-04-28T06:19:19.770Z,2.64,"29km SE of Bodie, CA"
2020-04-28T04:45:34.172Z,2.6,"27 km NW of Stanley, Idaho"
2020-04-28T00:38:05.597Z,2.5,"11 km NNW of Stanley, Idaho"
2020-04-27T21:42:43.330Z,3.43,"46km SW of Primo Tapia, B.C., MX"
2020-04-27T16:32:15.984Z,2.6,"17 km NW of Stanley, Idaho"
2020-04-27T13:45:03.422Z,2.5,"27 km NW of Stanley, Idaho"
2020-04-27T13:41:03.787Z,2.5,"27 km NW of Stanley, Idaho"
2020-04-27T11:49:28.839Z,2.51,"16km WNW of Blackwell, Oklahoma"
2020-04-27T05:11:44.820Z,3.7,"34 km NW of Stanley, Idaho"
2020-04-27T03:46:00.410Z,4,"13km SW of Searles Valley, CA"
2020-04-26T21:19:28.209Z,2.6,"19 km WNW of Stanley, Idaho"
2020-04-26T20:56:33.250Z,2.89,"15km WNW of Blackwell, Oklahoma"
2020-04-26T19:59:48.878Z,3.5,"27 km NE of Wright, Wyoming"
2020-04-26T18:00:31.875Z,2.6,"23 km NW of Stanley, Idaho"
2020-04-26T17:44:48.459Z,2.9,"30 km WNW of Stanley, Idaho"
2020-04-26T15:22:04.823Z,2.6,"36 km NW of Stanley, Idaho"
2020-04-26T13:23:17.440Z,2.9,"42 km NW of Stanley, Idaho"
2020-04-26T12:55:12.121Z,2.9,"28 km NW of Stanley, Idaho"
2020-04-26T12:25:37.902Z,2.6,"43 km NW of Stanley, Idaho"
2020-04-26T12:16:14.285Z,3,"28 km NW of Stanley, Idaho"
2020-04-26T04:34:50.044Z,2.5,"26 km NW of Stanley, Idaho"
2020-04-25T22:01:07.542Z,3.3,"19 km ESE of Wright, Wyoming"
2020-04-25T21:22:35.590Z,2.63,"20km WSW of Hennessey, Oklahoma"
2020-04-25T15:00:35.234Z,2.9,western Texas
2020-04-25T10:33:49.050Z,2.93,"2km SE of South Shore, Kentucky"
2020-04-25T09:29:07.660Z,2.77,"10km SSW of Cairo, Illinois"
2020-04-25T08:56:41.914Z,2.9,"15 km WNW of Stanley, Idaho"
2020-04-25T08:08:54.740Z,2.63,"14km WNW of Blackwell, Oklahoma"
2020-04-25T07:50:12.267Z,2.6,"5 km ENE of Harper, Kansas"
2020-04-25T06:58:22.948Z,2.6,"33 km NW of Stanley, Idaho"
2020-04-25T04:32:53.115Z,2.5,"28 km NW of Stanley, Idaho"
2020-04-25T04:03:18.798Z,2.6,"27 km NW of Stanley, Idaho"
2020-04-25T03:59:36.250Z,3.33,"15km WNW of Blackwell, Oklahoma"
2020-04-25T02:09:32.922Z,3.7,"35 km NW of Stanley, Idaho"
2020-04-25T02:09:12.577Z,3.7,"35 km NW of Stanley, Idaho"
2020-04-24T22:12:38.810Z,2.51,"39km ENE of Maneadero, B.C., MX"
2020-04-24T20:17:04.519Z,2.7,"43 km NNW of Stanley, Idaho"
2020-04-24T17:23:43.866Z,3.2,"4 km NE of Virginia, Minnesota"
2020-04-24T17:09:58.266Z,2.6,"23 km WNW of Stanley, Idaho"
2020-04-24T16:54:12.470Z,3.17,"17km SW of Ashland, Oregon"
2020-04-24T16:51:49.944Z,2.7,"27 km NW of Stanley, Idaho"
2020-04-24T16:12:30.709Z,3.1,"22 km NW of Stanley, Idaho"
2020-04-24T16:11:08.718Z,2.7,"24 km NW of Stanley, Idaho"
2020-04-24T15:16:28.537Z,3.2,"24 km NW of Stanley, Idaho"
2020-04-24T12:00:29.740Z,2.7,"12 km E of Soda Springs, Idaho"
2020-04-24T11:40:13.749Z,3.6,"45 km NNW of Stanley, Idaho"
2020-04-24T11:11:04.206Z,2.5,"14km NE of Alamo, Nevada"
2020-04-24T09:02:24.819Z,3.3,"26 km NW of Stanley, Idaho"
2020-04-24T07:31:39.199Z,2.5,"12 km WNW of Stanley, Idaho"
2020-04-24T07:03:16.935Z,2.7,"17 km NW of Stanley, Idaho"
2020-04-24T06:50:27.221Z,3.4,"9 km NW of Stanley, Idaho"
2020-04-23T18:08:12.767Z,2.7,"23 km NW of Stanley, Idaho"
2020-04-23T15:42:04.460Z,2.67,"2km NW of Delta, B.C., MX"
2020-04-23T13:11:18.716Z,2.8,"7 km NW of Stanley, Idaho"
2020-04-23T12:08:35.085Z,2.5,"6 km NNW of Stanley, Idaho"
2020-04-23T10:06:10.641Z,2.6,"24 km NW of Stanley, Idaho"
2020-04-23T04:34:53.105Z,2.6,"35 km SE of Malaga, New Mexico"
2020-04-23T03:31:16.780Z,2.7,"22km NNW of Tehachapi, CA"
2020-04-22T20:49:03.791Z,3.2,"65km NNE of Tonopah, Nevada"
2020-04-22T17:36:19.805Z,2.9,"11 km WSW of Stanley, Idaho"
